PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,PoolQC,Fence,MoSold,YrSold,SaleType,SaleCondition,Age,RemodAge,TotalSF,Remodeled,TotalPorchSF,TotalBath,MSSubClass_cat,Street_type,Street_10_Quantiles,Street_20_Quantiles,Street_30_Quantiles,Street_50_Quantiles,Prop_Addr,Street_name
535352080,1216,118500,50,RL,80.0,8480,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,5,5,1947,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,442.0,Unf,0.0,390.0,832.0,GasA,TA,Y,SBrkr,832,384,0.0,0.0,1,0,2,1,TA,6,Typ,0,No_Fireplace,Detchd,1947.0,Unf,1.0,336.0,TA,TA,Y,158,0,102,0,No_Pool,No_Fence,10,2008,COD,Abnorml,61,58,2048.0,1,102,1.0,subclass50,ST,group_2,group_4,group_6,group_10,"419 15TH ST, AMES, USA",15TH_ST
527402250,1078,149900,20,RL,0.0,12537,Pave,No_Alley,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1971,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,734.0,Unf,0.0,344.0,1078.0,GasA,Ex,Y,SBrkr,1078,0,1.0,0.0,1,1,3,1,TA,6,Typ,1,Fa,Attchd,1971.0,Fin,2.0,500.0,TA,TA,Y,0,0,0,0,No_Pool,No_Fence,4,2010,WD ,Normal,39,2,2156.0,1,0,2.5,subclass20,CIR,group_5,group_10,group_15,group_25,"1115 GARNER CIR, AMES, USA",GARNER_CIR
535451040,988,119000,20,RL,60.0,7200,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,534.0,Rec,96.0,246.0,876.0,GasA,TA,Y,SBrkr,988,0,0.0,0.0,1,0,3,1,TA,6,Typ,0,No_Fireplace,Attchd,1950.0,Unf,1.0,276.0,TA,TA,Y,0,80,0,0,No_Pool,No_Fence,5,2007,WD ,Normal,57,57,1864.0,0,80,1.0,subclass20,AVE,group_2,group_3,group_4,group_7,"1517 STAFFORD AVE, AMES, USA",STAFFORD_AVE
905452050,672,113000,30,RL,50.0,9340,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1941,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,344.0,Unf,0.0,328.0,672.0,GasA,TA,Y,SBrkr,672,0,1.0,0.0,1,0,2,1,TA,4,Typ,0,No_Fireplace,Attchd,1941.0,Unf,1.0,234.0,TA,TA,N,0,113,0,0,No_Pool,No_Fence,8,2009,WD ,Normal,68,59,1344.0,1,113,2.0,subclass30,AVE,group_2,group_3,group_4,group_7,"329 FRANKLIN AVE, AMES, USA",FRANKLIN_AVE
903225090,1664,159000,50,RM,50.0,5000,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1.5Fin,6,7,1947,1950,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,399.0,Unf,0.0,605.0,1004.0,GasA,Ex,Y,SBrkr,1004,660,0.0,0.0,2,0,3,1,TA,7,Typ,2,Gd,Detchd,1950.0,Unf,2.0,420.0,TA,TA,Y,0,24,36,0,No_Pool,No_Fence,10,2006,WD ,Normal,59,56,2668.0,1,60,2.0,subclass50,AVE,group_3,group_5,group_7,group_12,"1202 NORTHWESTERN AVE, AMES, USA",NORTHWESTERN_AVE
531363010,1218,159000,20,RL,80.0,9605,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1218.0,1218.0,GasA,Ex,Y,SBrkr,1218,0,0.0,0.0,1,1,3,1,Gd,6,Typ,0,No_Fireplace,Detchd,2007.0,RFn,2.0,576.0,TA,TA,Y,0,178,0,0,No_Pool,No_Fence,4,2009,WD ,Normal,2,2,2436.0,0,178,1.5,subclass20,DR,group_5,group_9,group_14,group_22,"5406 KANSAS DR, AMES, USA",KANSAS_DR
923205025,1622,168000,190,RL,0.0,32463,Pave,No_Alley,Reg,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,2fmCon,1Story,4,4,1961,1975,Gable,CompShg,MetalSd,MetalSd,Stone,149.0,TA,Gd,CBlock,TA,TA,Av,BLQ,1159.0,Unf,0.0,90.0,1249.0,GasA,Ex,Y,SBrkr,1622,0,1.0,0.0,1,0,3,1,TA,7,Typ,1,TA,2Types,1975.0,Fin,4.0,1356.0,TA,TA,Y,439,0,0,0,No_Pool,No_Fence,3,2007,WD ,Normal,46,32,2871.0,1,0,2.0,subclass190,DR,group_6,group_11,group_16,group_26,"314 PATRICIA DR, AMES, USA",PATRICIA_DR
532377060,900,122000,20,RL,0.0,9819,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,31.0,TA,Gd,CBlock,TA,TA,No,BLQ,450.0,Unf,0.0,432.0,882.0,GasA,TA,Y,SBrkr,900,0,0.0,0.0,1,0,3,1,TA,5,Typ,0,No_Fireplace,Detchd,1970.0,Unf,1.0,280.0,TA,TA,Y,0,0,0,0,No_Pool,MnPrv,2,2010,WD ,Normal,43,43,1782.0,0,0,1.0,subclass20,LN,group_2,group_4,group_6,group_10,"1327 ALABAMA LN, AMES, USA",ALABAMA_LN
902109160,1740,122250,50,RM,81.0,7308,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,5,1920,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,Fa,Fa,BrkTil,TA,TA,No,Rec,360.0,Unf,0.0,576.0,936.0,GasA,Gd,N,FuseA,960,780,0.0,0.0,1,0,2,1,Ex,6,Typ,1,Gd,Detchd,1920.0,Unf,1.0,225.0,Fa,Fa,N,0,0,236,0,No_Pool,No_Fence,6,2008,WD ,Normal,88,58,2676.0,1,236,1.0,subclass50,AVE,group_2,group_4,group_6,group_9,"926 GRAND AVE, AMES, USA",GRAND_AVE
902128075,1027,120000,30,RM,60.0,5400,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,7,6,1920,2006,Gable,CompShg,Stucco,Stucco,None,0.0,Gd,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,931.0,931.0,GasA,TA,Y,SBrkr,1027,0,0.0,1.0,1,0,2,1,Gd,5,Typ,1,TA,No_Garage,-1.0,No_Garage,0.0,0.0,No_Garage,No_Garage,N,0,28,0,0,No_Pool,No_Fence,2,2008,WD ,Normal,88,2,1958.0,1,28,1.5,subclass30,AVE,group_4,group_7,group_11,group_18,"1107 KELLOGG AVE, AMES, USA",KELLOGG_AVE
528178070,2649,421250,60,RL,130.0,16900,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,1110.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,1075.0,Unf,0.0,404.0,1479.0,GasA,Ex,Y,SBrkr,1515,1134,1.0,0.0,2,1,4,1,Gd,10,Typ,1,TA,Attchd,2001.0,Fin,3.0,746.0,TA,TA,Y,0,60,0,0,No_Pool,No_Fence,1,2008,WD ,Normal,7,6,4128.0,1,60,3.5,subclass60,DR,group_10,group_20,group_30,group_50,"3728 BRIDGEPORT DR, AMES, USA",BRIDGEPORT_DR
903225160,1290,106500,70,RM,59.0,5870,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Feedr,1Fam,2Story,6,9,1900,2000,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,554.0,554.0,GasA,Ex,Y,SBrkr,736,554,0.0,0.0,1,1,3,1,TA,6,Typ,0,No_Fireplace,Detchd,1926.0,Unf,1.0,200.0,Fa,TA,Y,38,112,0,0,No_Pool,MnPrv,4,2008,WD ,Normal,108,8,1844.0,1,112,1.5,subclass70,AVE,group_3,group_5,group_7,group_12,"1232 NORTHWESTERN AVE, AMES, USA",NORTHWESTERN_AVE
906380170,1220,194000,20,RL,64.0,7406,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,84.0,Gd,TA,PConc,Gd,TA,Av,GLQ,684.0,Unf,0.0,515.0,1199.0,GasA,Ex,Y,SBrkr,1220,0,1.0,0.0,2,0,2,1,Gd,6,Typ,0,No_Fireplace,Attchd,2006.0,RFn,2.0,632.0,TA,TA,Y,105,54,0,0,No_Pool,No_Fence,7,2006,New,Partial,0,0,2419.0,0,54,3.0,subclass20,ST,group_7,group_14,group_20,group_33,"5327 DURANT ST, AMES, USA",DURANT_ST
528174020,1302,204000,120,RL,34.0,3901,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,182.0,Gd,TA,PConc,Gd,TA,Av,ALQ,866.0,Unf,0.0,436.0,1302.0,GasA,Ex,Y,SBrkr,1302,0,1.0,0.0,1,1,1,1,Gd,5,Typ,1,Gd,Attchd,2005.0,RFn,2.0,631.0,TA,TA,Y,110,50,0,0,No_Pool,No_Fence,8,2007,New,Partial,2,1,2604.0,1,50,2.5,subclass120,RD,group_9,group_18,group_26,group_43,"2920 HARRISON RD, AMES, USA",HARRISON_RD
910201110,1123,100000,50,RM,50.0,6060,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,5,1939,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,732.0,732.0,GasA,Gd,Y,SBrkr,772,351,0.0,0.0,1,0,3,1,TA,4,Typ,0,No_Fireplace,Detchd,1979.0,Unf,1.0,264.0,TA,TA,P,0,0,140,0,No_Pool,MnPrv,6,2007,WD ,Normal,68,57,1855.0,1,140,1.0,subclass50,AVE,group_2,group_3,group_4,group_6,"125 S HAZEL AVE, AMES, USA",S_HAZEL_AVE
535325400,985,105000,30,RL,65.0,7898,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1920,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,576.0,576.0,GasA,Gd,Y,SBrkr,985,0,0.0,1.0,1,0,2,1,TA,4,Typ,0,No_Fireplace,Detchd,1989.0,Unf,2.0,676.0,TA,TA,N,0,0,0,0,No_Pool,No_Fence,4,2010,WD ,Normal,90,16,1561.0,1,0,1.5,subclass30,AVE,group_3,group_5,group_7,group_11,"1606 BURNETT AVE, AMES, USA",BURNETT_AVE
535150070,1738,104900,50,RL,0.0,12513,Pave,No_Alley,IR1,Lvl,AllPub,FR2,Gtl,NAmes,Feedr,Norm,1Fam,1.5Fin,4,4,1920,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,715.0,715.0,GasA,Gd,Y,SBrkr,1281,457,0.0,0.0,2,0,4,1,TA,7,Typ,1,Gd,Attchd,1920.0,Unf,1.0,368.0,TA,TA,Y,55,0,0,0,No_Pool,No_Fence,6,2009,WD ,Normal,89,2,2453.0,1,0,2.0,subclass50,DR,group_3,group_5,group_7,group_11,"2201 BARR DR, AMES, USA",BARR_DR
533254100,1855,187000,80,RL,80.0,9600,Pave,No_Alley,Reg,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,6,7,1976,1994,Hip,CompShg,Plywood,Plywood,BrkFace,360.0,Gd,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,528.0,528.0,GasA,Ex,Y,SBrkr,1094,761,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1976.0,RFn,2.0,512.0,TA,TA,Y,113,100,0,0,No_Pool,No_Fence,8,2007,WD ,Normal,31,13,2383.0,1,100,2.5,subclass80,RD,group_7,group_14,group_21,group_34,"2106 TORREY PINES RD, AMES, USA",TORREY_PINES_RD
533254130,1262,181500,20,RL,80.0,9600,Pave,No_Alley,Reg,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,1Story,6,8,1976,1976,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,978.0,Unf,0.0,284.0,1262.0,GasA,Ex,Y,SBrkr,1262,0,0.0,1.0,2,0,3,1,TA,6,Typ,1,TA,Attchd,1976.0,RFn,2.0,460.0,TA,TA,Y,298,0,0,0,No_Pool,No_Fence,5,2007,WD ,Normal,31,31,2524.0,0,0,2.5,subclass20,RD,group_7,group_14,group_21,group_34,"2124 TORREY PINES RD, AMES, USA",TORREY_PINES_RD
907194110,1430,187100,20,RL,67.0,16285,Pave,No_Alley,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1413.0,1413.0,GasA,Ex,Y,SBrkr,1430,0,0.0,0.0,2,0,3,1,Gd,6,Typ,0,No_Fireplace,Attchd,2001.0,RFn,2.0,605.0,TA,TA,Y,0,33,0,0,No_Pool,No_Fence,6,2009,WD ,Normal,8,7,2843.0,1,33,2.0,subclass20,BLVD,group_8,group_15,group_22,group_37,"5344 CLEMENS BLVD, AMES, USA",CLEMENS_BLVD
531375100,1158,158000,20,RL,63.0,13072,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,941.0,Unf,0.0,217.0,1158.0,GasA,Ex,Y,SBrkr,1158,0,1.0,0.0,1,1,3,1,Gd,5,Typ,0,No_Fireplace,Detchd,2006.0,Unf,2.0,576.0,TA,TA,Y,0,50,0,0,No_Pool,No_Fence,5,2006,New,Partial,2,2,2316.0,0,50,2.5,subclass20,DR,group_5,group_9,group_14,group_22,"5321 KANSAS DR, AMES, USA",KANSAS_DR
532477030,1430,192000,20,RL,95.0,19508,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,6,5,1974,1974,Gable,CompShg,HdBoard,ImStucc,BrkFace,144.0,TA,TA,CBlock,TA,TA,Av,ALQ,800.0,Unf,0.0,630.0,1430.0,GasA,TA,Y,SBrkr,1430,0,0.0,1.0,2,0,3,1,TA,6,Typ,2,TA,Attchd,1974.0,Unf,2.0,484.0,TA,TA,Y,117,108,165,0,No_Pool,No_Fence,7,2008,WD ,Normal,34,34,2860.0,0,273,2.5,subclass20,RD,group_10,group_19,group_28,group_47,"3326 KINGMAN RD, AMES, USA",KINGMAN_RD
534102025,1492,230000,20,FV,80.0,8000,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,833.0,Unf,0.0,659.0,1492.0,GasA,Ex,Y,SBrkr,1492,0,1.0,0.0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2002.0,RFn,2.0,596.0,TA,TA,Y,277,137,0,0,No_Pool,No_Fence,4,2010,WD ,Normal,8,8,2984.0,0,137,3.0,subclass20,DR,group_8,group_16,group_23,group_38,"2651 SOMERSET DR, AMES, USA",SOMERSET_DR
905452160,1172,128000,20,RL,75.0,9525,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1954,1998,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,954.0,Unf,0.0,218.0,1172.0,GasA,TA,Y,SBrkr,1172,0,1.0,0.0,1,0,3,1,TA,5,Typ,0,No_Fireplace,Attchd,1954.0,Fin,1.0,366.0,TA,TA,Y,240,0,0,0,No_Pool,No_Fence,6,2010,WD ,Normal,56,12,2344.0,1,0,2.0,subclass20,AVE,group_4,group_8,group_12,group_19,"322 CRANE AVE, AMES, USA",CRANE_AVE
533208050,1247,197000,120,FV,37.0,3316,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1039.0,Unf,0.0,208.0,1247.0,GasA,Ex,Y,SBrkr,1247,0,1.0,0.0,1,1,1,1,Gd,4,Typ,1,Gd,Attchd,2005.0,Fin,2.0,550.0,TA,TA,Y,0,84,0,0,No_Pool,No_Fence,4,2006,WD ,Normal,1,1,2494.0,0,84,2.5,subclass120,LN,group_7,group_13,group_19,group_31,"2808 NORTHRIDGE LN, AMES, USA",NORTHRIDGE_LN
905427030,3672,415000,75,RL,60.0,19800,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2.5Unf,6,8,1935,1990,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,425.0,Unf,0.0,1411.0,1836.0,GasA,Gd,Y,SBrkr,1836,1836,0.0,0.0,3,1,5,1,Gd,7,Typ,2,Gd,Detchd,1993.0,Unf,2.0,836.0,TA,TA,Y,684,80,32,0,No_Pool,No_Fence,12,2006,WD ,Normal,71,16,5508.0,1,112,3.5,subclass75,ST,group_7,group_14,group_20,group_34,"3226 OAKLAND ST, AMES, USA",OAKLAND_ST
535301010,943,135960,90,RL,0.0,7032,Pave,No_Alley,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,SFoyer,5,5,1979,1979,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,943.0,Unf,0.0,0.0,943.0,GasA,TA,Y,SBrkr,943,0,1.0,0.0,1,0,2,1,TA,4,Typ,2,TA,Detchd,1979.0,Unf,2.0,600.0,TA,TA,Y,42,0,0,0,No_Pool,No_Fence,12,2006,WD ,Normal,27,27,1886.0,0,0,2.0,subclass90,ST,group_3,group_6,group_9,group_14,"520 20TH ST, AMES, USA",20TH_ST
909280030,2057,250000,50,RL,86.0,11500,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,7,1936,1987,Gable,CompShg,BrkFace,BrkFace,None,0.0,Gd,TA,CBlock,Gd,TA,No,Rec,223.0,Unf,0.0,794.0,1017.0,GasA,Gd,Y,SBrkr,1020,1037,0.0,0.0,1,1,3,1,Gd,6,Typ,1,Gd,Attchd,1936.0,Fin,1.0,180.0,Fa,TA,Y,0,0,0,322,No_Pool,No_Fence,6,2006,WD ,Normal,70,19,3074.0,1,322,1.5,subclass50,AVE,group_9,group_18,group_27,group_45,"623 AGG AVE, AMES, USA",AGG_AVE
528116010,1782,296000,20,RL,129.0,16870,Pave,No_Alley,IR1,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,238.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1531.0,Unf,0.0,251.0,1782.0,GasA,Ex,Y,SBrkr,1782,0,1.0,0.0,2,0,3,1,Gd,7,Typ,2,Gd,Attchd,2004.0,Fin,3.0,932.0,TA,TA,Y,99,82,0,0,No_Pool,No_Fence,4,2009,WD ,Normal,5,4,3564.0,1,82,3.0,subclass20,AVE,group_10,group_19,group_29,group_48,"4115 WEMBLEY AVE, AMES, USA",WEMBLEY_AVE
528228270,1258,172500,120,RL,53.0,3922,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,WdShing,Wd Shng,BrkFace,72.0,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,1258.0,1258.0,GasA,Ex,Y,SBrkr,1258,0,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2007.0,Fin,3.0,648.0,TA,TA,Y,144,16,0,0,No_Pool,No_Fence,6,2007,New,Partial,1,0,2516.0,1,16,2.0,subclass120,DR,group_7,group_13,group_20,group_33,"2421 WESTWIND DR, AMES, USA",WESTWIND_DR
907252210,1788,236500,20,RL,0.0,11838,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2001,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1753.0,1753.0,GasA,Ex,Y,SBrkr,1788,0,0.0,0.0,2,0,3,1,Ex,7,Typ,1,TA,Attchd,2001.0,RFn,2.0,522.0,TA,TA,Y,202,151,0,0,No_Pool,No_Fence,6,2009,WD ,Normal,8,8,3541.0,0,151,2.0,subclass20,DR,group_9,group_17,group_25,group_41,"4707 HEMINGWAY DR, AMES, USA",HEMINGWAY_DR
909475020,1844,223000,20,RL,0.0,16381,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,5,1969,1969,Gable,CompShg,Plywood,Plywood,BrkFace,312.0,Gd,Gd,CBlock,TA,TA,Av,Rec,1110.0,Unf,0.0,734.0,1844.0,GasA,Gd,Y,SBrkr,1844,0,1.0,0.0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,1969.0,RFn,2.0,540.0,TA,TA,Y,0,73,216,0,No_Pool,No_Fence,12,2006,WD ,Normal,37,37,3688.0,0,289,3.0,subclass20,DR,group_9,group_18,group_27,group_44,"2166 ASHMORE DR, AMES, USA",ASHMORE_DR
907253110,2161,230500,60,RL,0.0,10400,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,227.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1257.0,1257.0,GasA,Ex,Y,SBrkr,1290,871,0.0,0.0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,2001.0,RFn,2.0,570.0,TA,TA,Y,0,84,0,0,No_Pool,No_Fence,6,2008,WD ,Normal,7,7,3418.0,0,84,2.5,subclass60,DR,group_9,group_17,group_25,group_41,"4812 HEMINGWAY DR, AMES, USA",HEMINGWAY_DR
535325280,1360,130000,80,RL,60.0,7134,Pave,No_Alley,Reg,Bnk,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,SLvl,5,5,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,384.0,Unf,0.0,0.0,384.0,GasA,TA,Y,SBrkr,1360,0,0.0,0.0,1,0,3,1,TA,6,Min1,1,TA,Detchd,1962.0,Unf,2.0,572.0,TA,TA,Y,0,50,0,0,No_Pool,MnPrv,2,2007,WD ,Normal,52,52,1744.0,0,50,1.0,subclass80,AVE,group_3,group_6,group_8,group_13,"1617 DOUGLAS AVE, AMES, USA",DOUGLAS_AVE
532378240,902,125500,20,RL,0.0,6173,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,75.0,TA,TA,CBlock,TA,TA,No,GLQ,599.0,Unf,0.0,277.0,876.0,GasA,TA,Y,SBrkr,902,0,0.0,0.0,1,0,3,1,TA,6,Typ,0,No_Fireplace,Attchd,1967.0,Unf,1.0,288.0,TA,TA,Y,0,0,0,0,No_Pool,MnPrv,8,2007,WD ,Normal,40,40,1778.0,0,0,1.0,subclass20,LN,group_2,group_4,group_6,group_10,"1322 ALABAMA LN, AMES, USA",ALABAMA_LN
908102260,1256,147500,20,RL,75.0,9937,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,CBlock,TA,TA,No,BLQ,830.0,LwQ,290.0,136.0,1256.0,GasA,Gd,Y,SBrkr,1256,0,1.0,0.0,1,1,3,1,TA,6,Typ,0,No_Fireplace,Attchd,1965.0,Fin,1.0,276.0,TA,TA,Y,736,68,0,0,No_Pool,No_Fence,6,2008,WD ,Normal,43,43,2512.0,0,68,2.5,subclass20,CIR,group_3,group_6,group_9,group_14,"208 TODD CIR, AMES, USA",TODD_CIR
908226180,774,79000,30,RH,70.0,4270,Pave,No_Alley,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,3,6,1931,2006,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,544.0,Unf,0.0,0.0,544.0,GasA,Ex,Y,SBrkr,774,0,0.0,0.0,1,0,3,1,Gd,6,Typ,0,No_Fireplace,No_Garage,-1.0,No_Garage,0.0,0.0,No_Garage,No_Garage,Y,0,0,286,0,No_Pool,No_Fence,5,2007,WD ,Normal,76,1,1318.0,1,286,1.0,subclass30,AVE,group_1,group_1,group_1,group_1,"110 S WILMOTH AVE, AMES, USA",S_WILMOTH_AVE
