PID,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,BsmtFullBath,BsmtHalfBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageFinish,GarageCars,GarageQual,PavedDrive,Fence,MoSold,YrSold,SaleType,SaleCondition,Age,RemodAge,TotalSF,Remodeled,TotalBath,MSSubClass_cat,Street_type,Neighborhood_st,TotalOutdoorSF
528363050,315000,20,RL,0.0,10750,Pave,No_Alley,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,634.0,2,PConc,4,3,4,236.0,1526.0,262.0,GasA,4,Y,SBrkr,1.0,0.0,0,3,1,3,7,Typ,2,Attchd,3,3.0,3,Y,0,6,2009,WD ,Normal,15,14,4087.0,1,3.0,subclass20,CIR,NoRidge_SUMAC_CIR,238
908154205,184750,60,RL,130.0,40094,Pave,No_Alley,IR1,Bnk,AllPub,Inside,Gtl,Edwards,PosN,PosN,1Fam,2Story,10,5,Hip,CompShg,CemntBd,CmentBd,Stone,762.0,2,PConc,5,3,3,2260.0,0.0,878.0,GasA,4,Y,SBrkr,1.0,0.0,1,3,1,4,11,Typ,1,BuiltIn,3,3.0,3,Y,0,10,2007,New,Partial,0,-1,7814.0,1,4.5,subclass60,PKWY,Edwards_COCHRANE_PKWY,614
903233140,132000,45,RM,51.0,6120,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,7,8,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,BrkTil,3,3,1,0.0,0.0,832.0,GasA,4,Y,FuseA,0.0,0.0,0,2,1,2,5,Typ,0,Detchd,1,2.0,3,Y,4,7,2007,WD ,Normal,78,6,1686.0,1,1.0,subclass45,AVE,BrkSide_ROOSEVELT_AVE,160
905107070,149500,60,RL,74.0,7844,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,Hip,CompShg,HdBoard,HdBoard,BrkFace,203.0,2,CBlock,3,3,1,209.0,0.0,463.0,GasA,2,Y,SBrkr,0.0,0.0,1,3,1,2,6,Typ,1,Attchd,3,2.0,3,Y,0,3,2006,WD ,Normal,28,28,2072.0,0,1.5,subclass60,RD,Sawyer_ROSS_RD,0
528240020,183500,60,RL,62.0,8244,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,PConc,4,3,1,0.0,0.0,840.0,GasA,4,Y,SBrkr,0.0,0.0,1,3,1,3,7,Typ,1,Attchd,3,2.0,3,Y,0,5,2007,WD ,Normal,3,3,2560.0,0,2.5,subclass60,DR,Gilbert_WESTLAWN_DR,148
906225180,224500,90,RL,73.0,9069,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,SFoyer,6,8,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,PConc,4,3,4,261.0,1083.0,0.0,GasA,3,Y,SBrkr,2.0,0.0,0,2,2,3,8,Typ,0,Attchd,1,4.0,3,Y,0,4,2006,WD ,Normal,13,13,2784.0,0,4.0,subclass90,AVE,SawyerW_DELAWARE_AVE,288
528114010,415000,20,RL,120.0,14780,Pave,No_Alley,IR1,HLS,AllPub,Corner,Mod,NridgHt,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,568.0,2,PConc,5,3,3,1505.0,0.0,363.0,GasA,4,Y,SBrkr,1.0,0.0,0,2,1,4,7,Typ,1,Attchd,3,3.0,3,Y,0,6,2006,WD ,Normal,1,1,3736.0,0,3.0,subclass20,DR,NridgHt_WESTON_DR,566
907126030,155000,20,RL,65.0,9750,Pave,No_Alley,Reg,Low,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,PConc,4,3,1,722.0,0.0,268.0,GasA,4,Y,SBrkr,1.0,0.0,0,3,1,2,5,Typ,0,Detchd,1,2.0,3,Y,0,8,2008,WD ,Normal,14,14,1980.0,0,2.0,subclass20,ST,CollgCr_NORRIS_ST,168
904100160,135000,50,RL,115.0,21286,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1.5Fin,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,CBlock,3,3,1,0.0,0.0,720.0,GasA,2,Y,SBrkr,0.0,0.0,0,4,1,2,7,Typ,1,Attchd,1,1.0,3,Y,0,8,2008,WD ,Normal,60,58,1991.0,1,2.0,subclass50,RD,Sawyer_ROSS_RD,108
909254130,164000,75,RL,53.0,7128,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2.5Unf,7,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,CBlock,3,3,1,364.0,0.0,554.0,GasA,3,Y,SBrkr,0.0,0.0,0,4,1,2,7,Typ,2,Detchd,1,1.0,3,Y,3,8,2007,WD ,Normal,66,57,2564.0,1,2.0,subclass75,ST,Crawfor_STORM_ST,126
535403030,128500,20,RL,66.0,8300,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,86.0,2,CBlock,3,3,2,952.0,0.0,0.0,GasA,3,Y,SBrkr,1.0,0.0,0,3,1,2,5,Typ,0,Attchd,1,1.0,3,Y,0,8,2007,WD ,Normal,39,39,1904.0,0,2.0,subclass20,DR,NAmes_E_O_NEIL_DR,0
907412010,196500,60,RL,89.0,11645,Pave,No_Alley,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,PConc,4,3,1,0.0,0.0,860.0,GasA,4,Y,SBrkr,0.0,0.0,1,3,1,3,7,Typ,0,Attchd,2,2.0,3,Y,0,8,2006,WD ,Normal,2,2,2580.0,0,2.5,subclass60,ST,CollgCr_WALLER_ST,70
903228080,131000,50,RM,60.0,6000,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,BrkTil,3,4,1,375.0,0.0,360.0,GasA,4,Y,SBrkr,0.0,1.0,0,3,1,2,6,Typ,1,Detchd,1,2.0,3,Y,0,3,2007,WD ,Normal,66,57,1953.0,1,1.5,subclass50,ST,BrkSide_12TH_ST,0
531452100,151000,120,RL,50.0,7175,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,Gable,CompShg,Plywood,Plywood,None,0.0,2,PConc,4,3,1,278.0,0.0,939.0,GasA,3,Y,SBrkr,0.0,0.0,0,2,1,3,5,Typ,0,Attchd,2,2.0,3,Y,0,6,2006,WD ,Normal,15,15,2434.0,0,2.0,subclass120,AVE,SawyerW_INDIANA_AVE,64
526302030,149900,20,RL,0.0,11027,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,Hip,CompShg,Wd Sdng,Wd Sdng,Stone,28.0,2,CBlock,3,3,1,468.0,539.0,171.0,GasA,3,Y,SBrkr,1.0,0.0,0,2,1,2,5,Typ,0,Attchd,2,2.0,3,Y,0,5,2006,WD ,Normal,52,52,2471.0,0,3.0,subclass20,DR,NAmes_NORTHWOOD_DR,280
902106090,139900,70,RM,58.0,6451,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,Gable,CompShg,AsbShng,Wd Sdng,None,0.0,2,Stone,3,3,1,208.0,0.0,504.0,GasA,3,Y,SBrkr,1.0,0.0,0,4,1,2,7,Typ,0,Detchd,3,2.0,3,Y,0,5,2006,WD ,Normal,106,36,2140.0,1,2.0,subclass70,ST,OldTown_10TH_ST,348
527161090,180000,60,RL,0.0,8637,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,PConc,4,3,1,871.0,0.0,52.0,GasA,3,Y,SBrkr,1.0,0.0,1,3,1,2,7,Typ,1,Attchd,3,2.0,3,Y,0,4,2007,WD ,Abnorml,8,7,2637.0,1,3.5,subclass60,AVE,Gilbert_HYDE_AVE,304
532353120,120750,20,RL,64.0,6285,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,Plywood,Plywood,None,0.0,2,CBlock,4,3,1,138.0,351.0,405.0,GasA,2,Y,SBrkr,1.0,0.0,0,2,1,2,5,Typ,0,Detchd,1,1.0,3,Y,0,3,2007,WD ,Normal,30,30,1788.0,0,2.0,subclass20,AVE,Sawyer_WOODSTOCK_AVE,192
535453070,154000,20,RL,75.0,7500,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,Hip,CompShg,BrkFace,BrkFace,None,0.0,2,CBlock,3,3,1,340.0,906.0,0.0,GasA,4,Y,SBrkr,1.0,0.0,1,3,1,3,6,Typ,0,Attchd,2,1.0,3,Y,4,5,2010,WD ,Normal,51,16,2492.0,1,2.5,subclass20,AVE,NAmes_GLENDALE_AVE,218
534252110,139300,20,RL,0.0,12342,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,CBlock,3,3,1,0.0,0.0,978.0,GasA,2,Y,SBrkr,0.0,0.0,0,3,1,2,6,Min1,1,Attchd,2,1.0,3,Y,2,8,2007,WD ,Normal,47,29,2400.0,1,1.0,subclass20,DR,NAmes_HUNZIKER_DR,36
535327230,100000,20,RL,71.0,8838,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,BrkTil,0,0,0,0.0,0.0,0.0,GasA,3,Y,SBrkr,0.0,0.0,1,4,1,2,7,Maj2,1,Attchd,3,1.0,3,Y,0,10,2008,WD ,Normal,51,26,1764.0,1,2.5,subclass20,AVE,NAmes_DOUGLAS_AVE,72
905425125,240000,50,RL,75.0,45600,Pave,No_Alley,IR2,Bnk,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,6,8,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,BrkTil,3,3,1,0.0,0.0,907.0,GasA,2,Y,SBrkr,0.0,0.0,0,5,1,2,10,Typ,1,Detchd,1,2.0,2,Y,0,9,2008,WD ,Normal,100,11,3265.0,1,3.0,subclass50,ST,ClearCr_OAKLAND_ST,701
908103280,135000,20,RL,65.0,6500,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,6,Hip,CompShg,HdBoard,Plywood,BrkFace,84.0,2,CBlock,3,5,1,1033.0,0.0,94.0,GasA,2,Y,SBrkr,0.0,1.0,1,3,1,2,6,Typ,1,Detchd,1,2.0,3,Y,0,5,2008,WD ,Normal,32,32,2254.0,0,2.0,subclass20,RD,Edwards_APLIN_RD,138
528221060,174000,60,RL,149.0,12589,Pave,No_Alley,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,PConc,4,3,1,0.0,0.0,742.0,GasA,4,Y,SBrkr,0.0,0.0,1,3,1,3,8,Typ,1,Attchd,3,2.0,3,Y,0,6,2009,WD ,Normal,4,4,2226.0,0,2.5,subclass60,AVE,Gilbert_CRESTMOOR_AVE,60
921128020,378500,20,RL,89.0,13214,Pave,No_Alley,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,Stucco,CmentBd,None,0.0,2,PConc,5,3,3,0.0,0.0,2002.0,GasA,4,Y,SBrkr,0.0,0.0,0,3,1,4,10,Typ,1,Attchd,3,3.0,3,Y,0,5,2010,WD ,Normal,2,1,4020.0,1,2.0,subclass20,RD,Timber_COTTONWOOD_RD,220
528174040,207000,120,RL,41.0,6289,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,Stone,256.0,2,PConc,4,3,4,762.0,0.0,600.0,GasA,4,Y,SBrkr,1.0,0.0,0,2,1,3,6,Typ,1,Attchd,2,2.0,3,Y,0,6,2007,WD ,Normal,2,1,2724.0,1,3.0,subclass120,RD,NridgHt_HARRISON_RD,220
909256010,131000,50,RL,84.0,10164,Pave,No_Alley,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,CBlock,3,2,4,646.0,0.0,346.0,GasA,1,Y,SBrkr,0.0,0.0,0,3,1,2,6,Typ,2,Detchd,1,1.0,3,Y,0,7,2006,WD ,Normal,67,56,2457.0,1,2.0,subclass50,AVE,SWISU_STANTON_AVE,126
533212060,152000,160,FV,24.0,2544,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,216.0,2,PConc,4,3,1,376.0,0.0,224.0,GasA,4,Y,SBrkr,1.0,0.0,1,2,1,3,4,Typ,0,Detchd,2,2.0,3,Y,0,5,2010,WD ,Normal,5,5,1836.0,0,3.5,subclass160,RD,Somerst_STANGE_RD,166
908204180,61500,90,RL,74.0,6882,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,3,Gable,CompShg,AsbShng,Plywood,BrkCmn,128.0,2,PConc,0,0,0,0.0,0.0,0.0,GasA,2,N,SBrkr,0.0,0.0,0,2,2,1,6,Typ,0,No_Garage,0,0.0,0,N,0,9,2007,WD ,Normal,52,52,1152.0,0,2.0,subclass90,ST,Edwards_TRIPP_ST,0
533223100,147110,160,FV,0.0,2403,Pave,No_Alley,IR1,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,PConc,4,3,1,244.0,0.0,286.0,GasA,4,Y,SBrkr,0.0,0.0,1,2,1,3,4,Typ,0,Attchd,2,2.0,3,Y,0,6,2010,WD ,Normal,7,7,1610.0,0,2.5,subclass160,AVE,Somerst_EATON_AVE,50
909176180,137000,50,RL,60.0,10890,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,BrkTil,2,3,1,930.0,0.0,128.0,GasA,2,Y,SBrkr,1.0,0.0,0,3,1,1,6,Typ,0,Detchd,1,1.0,2,Y,3,7,2006,WD ,Normal,68,56,2609.0,1,3.0,subclass50,AVE,SWISU_HAYWARD_AVE,0
903475040,128500,50,RM,0.0,12358,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Feedr,Norm,1Fam,1.5Fin,5,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,CBlock,3,3,1,360.0,0.0,360.0,GasA,2,Y,SBrkr,0.0,0.0,1,2,1,2,7,Typ,0,Detchd,1,2.0,3,Y,0,5,2007,WD ,Normal,66,57,2102.0,1,1.5,subclass50,ST,OldTown_6TH_ST,237
535426195,207500,20,RL,47.0,16321,Pave,No_Alley,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,CBlock,3,3,3,1277.0,0.0,207.0,GasA,2,Y,SBrkr,1.0,0.0,0,2,1,2,6,Typ,2,Attchd,2,1.0,3,Y,0,12,2006,WD ,Normal,49,9,3084.0,1,2.0,subclass20,CIR,NAmes_CRESTWOOD_CIR,546
905103040,172500,60,RL,70.0,11184,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,5,Hip,CompShg,HdBoard,HdBoard,BrkFace,92.0,2,CBlock,3,3,1,226.0,500.0,192.0,GasA,3,Y,SBrkr,0.0,0.0,1,3,1,2,7,Typ,1,Attchd,2,2.0,3,Y,0,7,2009,WD ,Normal,31,31,2601.0,0,2.5,subclass60,RD,Sawyer_ROSS_RD,243
528110100,380000,60,RL,105.0,13693,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,772.0,2,PConc,4,3,4,0.0,0.0,2153.0,GasA,4,Y,SBrkr,0.0,0.0,1,3,1,4,9,Typ,1,BuiltIn,3,3.0,3,Y,0,3,2007,WD ,Normal,1,1,4796.0,0,2.5,subclass60,ST,NridgHt_STOCKBURY_ST,498
534431030,137000,20,RL,68.0,9724,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,Hip,CompShg,BrkFace,BrkFace,None,0.0,2,CBlock,3,3,1,0.0,0.0,938.0,GasA,4,Y,SBrkr,0.0,0.0,0,2,1,2,5,Typ,1,Detchd,1,1.0,3,Y,2,5,2006,WD ,Normal,59,56,1981.0,1,1.0,subclass20,DR,NAmes_MURRAY_DR,173
905300010,130000,85,RL,72.0,10820,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,SFoyer,5,7,Gable,CompShg,HdBoard,HdBoard,BrkFace,153.0,2,PConc,4,3,4,535.0,159.0,88.0,GasA,4,Y,SBrkr,1.0,0.0,0,2,1,2,4,Typ,0,Detchd,1,2.0,3,Y,3,6,2006,WD ,Normal,35,34,1592.0,1,2.0,subclass85,ST,Sawyer_PHOENIX_ST,0
914474070,215000,60,RL,71.0,12209,Pave,No_Alley,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,PConc,5,3,1,690.0,0.0,114.0,GasA,4,Y,SBrkr,1.0,0.0,1,3,1,3,7,Typ,1,BuiltIn,3,2.0,3,Y,0,6,2009,WD ,Normal,8,7,2765.0,1,3.5,subclass60,CIR,Mitchel_SAPPHIRE_CIR,317
534428100,153000,20,RL,0.0,11332,Pave,No_Alley,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,CBlock,3,3,1,528.0,0.0,590.0,GasA,4,Y,SBrkr,1.0,0.0,0,3,1,3,6,Typ,0,Attchd,2,1.0,3,Y,3,8,2008,WD ,Normal,48,8,2236.0,1,2.0,subclass20,DR,NAmes_NARLAND_DR,290
533350050,385000,20,RL,68.0,50271,Pave,No_Alley,IR1,Low,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,9,5,Gable,WdShngl,WdShing,Wd Shng,None,0.0,2,CBlock,5,3,3,1810.0,0.0,32.0,GasA,3,Y,SBrkr,2.0,0.0,1,0,1,3,5,Typ,1,Attchd,3,3.0,3,Y,0,11,2006,WD ,Normal,25,19,3684.0,1,2.5,subclass20,RD,Veenker_KINGMAN_RD,929
908188130,130000,160,RM,24.0,2522,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,2,PConc,4,3,1,0.0,0.0,970.0,GasA,4,Y,SBrkr,0.0,0.0,0,3,1,3,7,Maj1,0,Detchd,1,2.0,3,Y,0,4,2006,WD ,Normal,2,0,2679.0,1,2.0,subclass160,DR,Edwards_MARIGOLD_DR,40
534453150,127000,50,RL,92.0,7438,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Feedr,1Fam,1.5Fin,5,8,Gable,CompShg,AsbShng,Plywood,None,0.0,2,PConc,2,3,1,0.0,0.0,504.0,GasA,3,Y,SBrkr,0.0,0.0,0,3,1,2,5,Typ,0,Attchd,1,2.0,3,Y,3,6,2006,WD ,Normal,98,15,1756.0,1,1.0,subclass50,AVE,BrkSide_RIDGEWOOD_AVE,104
528458120,270000,60,FV,75.0,9000,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,PConc,4,3,4,0.0,0.0,1088.0,GasA,4,Y,SBrkr,0.0,0.0,1,3,1,3,8,Typ,1,Attchd,2,3.0,3,Y,0,12,2007,WD ,Normal,1,1,3047.0,0,2.5,subclass60,DR,Somerst_CAMBRIDGE_DR,254
535179050,141000,20,RL,69.0,14850,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,CBlock,3,3,1,895.0,0.0,197.0,GasA,2,Y,FuseA,1.0,0.0,0,2,1,2,6,Typ,1,Attchd,3,1.0,3,Y,1,5,2006,WD ,Normal,49,49,2184.0,0,2.0,subclass20,ST,NAmes_22ND_ST,390
527302185,235000,20,RL,56.0,18559,Pave,No_Alley,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,Hip,CompShg,Plywood,Plywood,BrkFace,383.0,3,CBlock,4,3,1,1206.0,186.0,656.0,GasA,2,Y,SBrkr,1.0,0.0,0,3,1,3,7,Typ,2,Attchd,3,2.0,3,Y,0,8,2008,WD ,Normal,30,30,4112.0,0,3.0,subclass20,CT,NWAmes_CLINTON_CT,200
534128190,256900,60,RL,80.0,10400,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,PosA,Norm,1Fam,2Story,6,7,Gable,CompShg,MetalSd,MetalSd,BrkFace,256.0,2,PConc,3,3,1,0.0,0.0,932.0,GasA,3,Y,SBrkr,0.0,0.0,1,5,1,3,8,Typ,1,Attchd,2,2.0,3,Y,0,5,2009,WD ,Normal,42,12,3572.0,1,2.5,subclass60,AVE,NWAmes_PIERCE_AVE,288
528180110,336860,120,RL,58.0,10110,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,492.0,2,PConc,4,3,1,372.0,0.0,1486.0,GasA,4,Y,SBrkr,1.0,0.0,0,2,1,4,7,Typ,1,Attchd,3,3.0,3,Y,0,11,2008,New,Partial,0,0,3724.0,0,3.0,subclass120,DR,NridgHt_BURNHAM_DR,48
916176125,375000,20,RL,150.0,215245,Pave,No_Alley,IR3,Low,AllPub,Inside,Sev,Timber,Norm,Norm,1Fam,1Story,7,5,Hip,CompShg,BrkFace,BrkFace,None,0.0,2,CBlock,4,3,3,1236.0,820.0,80.0,GasW,2,Y,SBrkr,2.0,0.0,0,3,1,2,8,Typ,2,Attchd,2,2.0,3,Y,0,6,2009,WD ,Normal,44,44,4172.0,0,4.0,subclass20,RD,Timber_TIMBERLAND_RD,0
903454090,141000,50,RM,50.0,9000,Pave,No_Alley,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,PConc,3,3,1,0.0,0.0,780.0,GasA,2,Y,SBrkr,0.0,0.0,1,3,1,3,6,Typ,1,Detchd,1,1.0,3,P,0,12,2007,WD ,Normal,70,57,2155.0,1,1.5,subclass50,ST,IDOTRR_N_2ND_ST,288
535457010,160000,20,RL,87.0,10000,Pave,No_Alley,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,261.0,2,CBlock,3,3,1,0.0,0.0,1116.0,GasA,2,Y,SBrkr,0.0,0.0,1,3,1,2,5,Typ,0,Attchd,1,2.0,3,Y,0,2,2010,WD ,Normal,48,48,2232.0,0,1.5,subclass20,AVE,NAmes_GLENDALE_AVE,385
528462040,182000,20,FV,95.0,11639,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,CemntBd,CmentBd,None,0.0,2,PConc,4,3,1,0.0,0.0,1428.0,GasA,4,Y,SBrkr,0.0,0.0,0,3,1,3,6,Typ,0,Attchd,3,2.0,3,Y,0,12,2008,New,Partial,1,0,2856.0,1,2.0,subclass20,DR,Somerst_YORK_DR,120
909428120,217000,20,RL,0.0,21000,Pave,No_Alley,Reg,Bnk,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,5,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,184.0,3,CBlock,4,3,2,35.0,869.0,905.0,GasA,2,Y,SBrkr,1.0,0.0,0,3,1,3,7,Typ,2,Basment,1,2.0,3,Y,3,10,2007,COD,Abnorml,54,54,4068.0,0,3.0,subclass20,CIR,Crawfor_GREENBRIAR_CIR,478
916460060,195000,20,RL,0.0,7915,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,Hip,CompShg,VinylSd,VinylSd,None,0.0,2,PConc,5,3,2,1223.0,0.0,443.0,GasA,4,Y,SBrkr,1.0,0.0,0,3,1,3,6,Typ,0,Attchd,2,2.0,3,Y,0,12,2008,WD ,Normal,9,8,3341.0,1,3.0,subclass20,DR,Timber_WHITE_OAK_DR,217
528431050,255000,20,RL,116.0,13501,Pave,No_Alley,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,208.0,2,PConc,4,3,1,63.0,0.0,1560.0,GasA,4,Y,SBrkr,1.0,0.0,0,3,1,3,8,Typ,1,Attchd,2,3.0,3,Y,0,6,2007,WD ,Normal,1,1,3259.0,0,3.0,subclass20,ST,Somerst_DALTON_ST,60
527110020,167800,80,RL,0.0,8530,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,22.0,2,PConc,4,3,1,0.0,0.0,384.0,GasA,3,Y,SBrkr,0.0,0.0,1,3,1,2,7,Typ,1,BuiltIn,3,2.0,3,Y,0,5,2009,WD ,Normal,14,13,1858.0,1,2.5,subclass80,DR,Gilbert_WYNGATE_DR,192
