PID,SalePrice,GrLivArea,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,PoolQC,Fence,MoSold,YrSold,SaleType,SaleCondition,Age,RemodAge,TotalSF,Remodeled,TotalPorchSF,TotalBath,MSSubClass_cat,Street_type,Neighborhood_st
905401100,190000,1867,RL,0.0,10708,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1Story,5,5,1955,1993,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,CBlock,TA,TA,No,LwQ,379.0,BLQ,768.0,470.0,1617.0,GasA,Ex,Y,FuseA,1867,0,1.0,0.0,1,0,2,1,TA,7,Typ,3,Gd,Attchd,1955.0,Fin,1.0,303.0,TA,TA,Y,476,0,0,142,No_Pool,GdWo,11,2009,COD,Normal,54,16,3484.0,1,142,2.0,subclass20,ST,ClearCr_OAKLAND_ST
527131030,278000,1659,RL,40.0,5664,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2000,2000,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1158.0,Unf,0.0,343.0,1501.0,GasA,Ex,Y,SBrkr,1659,0,1.0,0.0,2,0,2,1,Ex,5,Typ,1,Ex,Attchd,2000.0,Fin,2.0,499.0,TA,TA,Y,212,59,0,0,No_Pool,No_Fence,10,2009,WD ,Normal,9,9,3160.0,0,59,3.0,subclass120,RD,StoneBr_STONE_BROOKE_RD
535402120,171000,1716,RL,70.0,9247,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,6,1962,1962,Gable,CompShg,HdBoard,HdBoard,BrkFace,318.0,TA,TA,CBlock,TA,TA,No,Rec,319.0,Unf,0.0,539.0,858.0,GasA,Ex,Y,SBrkr,858,858,0.0,0.0,1,1,4,1,TA,8,Typ,1,Gd,Attchd,1962.0,Fin,2.0,490.0,TA,TA,Y,0,84,0,120,No_Pool,No_Fence,3,2008,WD ,Normal,46,46,2574.0,0,204,1.5,subclass60,AVE,NAmes_MAXWELL_AVE
903201080,205000,1548,RL,55.0,7264,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,7,7,1925,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,952.0,952.0,GasW,Gd,N,SBrkr,952,596,0.0,0.0,2,1,3,1,Ex,5,Typ,0,No_Fireplace,Detchd,1978.0,Unf,2.0,672.0,TA,TA,Y,74,0,0,144,No_Pool,No_Fence,10,2009,WD ,Normal,84,2,2500.0,1,144,2.5,subclass50,DR,BrkSide_ORCHARD_DR
907285010,227000,1939,RL,90.0,11250,Pave,No_Alley,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,227.0,TA,TA,PConc,Gd,TA,Mn,ALQ,796.0,Unf,0.0,258.0,1054.0,GasA,Ex,Y,SBrkr,1070,869,0.0,1.0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1998.0,RFn,3.0,555.0,TA,TA,Y,128,84,0,0,No_Pool,No_Fence,5,2006,WD ,Normal,8,8,2993.0,0,84,3.0,subclass60,BLVD,CollgCr_CLEMENS_BLVD
909101050,116000,1250,RL,45.0,8248,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1918,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,686.0,686.0,GasW,Gd,Y,SBrkr,686,564,0.0,1.0,1,1,3,1,Fa,7,Typ,0,No_Fireplace,Detchd,1955.0,Unf,1.0,280.0,TA,TA,P,207,0,96,0,No_Pool,No_Fence,7,2006,WD ,Normal,88,56,1936.0,1,96,2.0,subclass50,ST,Edwards_WOOD_ST
535454150,138000,1320,RL,60.0,8064,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,6,1948,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,315.0,Unf,0.0,453.0,768.0,GasA,Ex,Y,SBrkr,819,501,0.0,0.0,2,0,3,1,TA,5,Typ,0,No_Fireplace,Detchd,1994.0,Unf,2.0,576.0,TA,TA,Y,108,0,0,0,No_Pool,GdWo,9,2008,WD ,Normal,60,58,2088.0,1,0,2.0,subclass50,AVE,NAmes_DUFF_AVE
907126030,155000,990,RL,65.0,9750,Pave,No_Alley,Reg,Low,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,7,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,722.0,Unf,0.0,268.0,990.0,GasA,Ex,Y,SBrkr,990,0,1.0,0.0,1,0,3,1,TA,5,Typ,0,No_Fireplace,Detchd,1997.0,Unf,2.0,528.0,TA,TA,Y,168,0,0,0,No_Pool,No_Fence,8,2008,WD ,Normal,14,14,1980.0,0,0,2.0,subclass20,ST,CollgCr_NORRIS_ST
534277070,135750,952,RL,0.0,8475,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1956,1956,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,228.0,Unf,0.0,724.0,952.0,GasA,Ex,Y,FuseA,952,0,0.0,0.0,1,0,2,1,TA,4,Typ,0,No_Fireplace,Detchd,1956.0,Unf,1.0,283.0,TA,TA,Y,0,0,0,0,No_Pool,No_Fence,4,2008,WD ,Normal,52,52,1904.0,0,0,1.0,subclass20,DR,NAmes_FURMAN_DR
531384030,187000,1657,RL,43.0,14565,Pave,No_Alley,IR2,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,Gd,TA,PConc,Gd,TA,Av,GLQ,537.0,Unf,0.0,295.0,832.0,GasA,Ex,Y,SBrkr,832,825,0.0,0.0,2,1,3,1,Gd,6,Typ,0,No_Fireplace,Attchd,1994.0,RFn,2.0,483.0,TA,TA,Y,144,74,0,0,No_Pool,No_Fence,11,2008,WD ,Normal,14,13,2489.0,1,74,2.5,subclass60,CIR,SawyerW_TEXAS_CIR
533213140,176000,1458,FV,34.0,3230,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,1129.0,TA,TA,PConc,Gd,TA,No,GLQ,419.0,Unf,0.0,310.0,729.0,GasA,Gd,Y,SBrkr,729,729,0.0,0.0,2,1,2,1,TA,5,Typ,1,Fa,Detchd,1999.0,Unf,2.0,440.0,TA,TA,Y,0,32,0,0,No_Pool,No_Fence,6,2007,WD ,Normal,8,8,2187.0,0,32,2.5,subclass160,DR,Somerst_BRISTOL_DR
902326060,163000,1912,RM,60.0,10800,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,6,7,1905,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,482.0,482.0,GasA,Ex,N,SBrkr,1221,691,0.0,0.0,2,0,3,2,TA,7,Typ,1,TA,Detchd,2003.0,Unf,2.0,672.0,Gd,TA,Y,0,25,212,0,No_Pool,No_Fence,4,2008,WD ,Normal,103,8,2394.0,1,237,2.0,subclass190,AVE,OldTown_DOUGLAS_AVE
914475030,173000,1287,RL,72.0,9360,Pave,No_Alley,Reg,Bnk,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6,7,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,841.0,LwQ,116.0,0.0,957.0,GasA,TA,Y,SBrkr,1287,0,1.0,0.0,1,1,2,1,TA,5,Typ,2,Fa,Attchd,1977.0,RFn,2.0,541.0,TA,TA,Y,302,39,0,120,No_Pool,GdWo,11,2009,WD ,Normal,32,32,2244.0,0,159,2.5,subclass85,ST,Mitchel_CRYSTAL_ST
907201280,134900,914,RL,76.0,6950,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1979,1979,Gable,CompShg,HdBoard,HdBoard,BrkFace,40.0,TA,TA,CBlock,TA,TA,No,ALQ,710.0,BLQ,72.0,132.0,914.0,GasA,TA,Y,SBrkr,914,0,1.0,0.0,1,0,2,1,TA,5,Typ,0,No_Fireplace,Attchd,1979.0,Unf,2.0,444.0,TA,TA,Y,0,0,0,0,No_Pool,No_Fence,10,2009,WD ,Normal,30,30,1828.0,0,0,2.0,subclass20,AVE,CollgCr_THACKERAY_AVE
909475140,289000,1801,RL,100.0,15602,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,7,8,1959,1997,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1247.0,Unf,0.0,254.0,1501.0,GasA,TA,Y,SBrkr,1801,0,1.0,0.0,2,0,1,1,TA,6,Typ,2,TA,Attchd,1959.0,Fin,2.0,484.0,TA,TA,Y,0,54,0,161,No_Pool,GdWo,3,2010,WD ,Normal,51,13,3302.0,1,215,3.0,subclass20,DR,Crawfor_ASHMORE_DR
909281080,257500,2133,RL,78.0,10452,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,6,1941,1985,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,371.0,Gd,Gd,BrkTil,Gd,TA,No,ALQ,426.0,BLQ,252.0,850.0,1528.0,GasA,Ex,Y,SBrkr,1225,908,1.0,0.0,1,1,4,1,TA,8,Typ,2,TA,Attchd,1941.0,Unf,1.0,312.0,TA,TA,Y,0,0,86,0,No_Pool,No_Fence,7,2010,WD ,Normal,69,25,3661.0,1,86,2.5,subclass50,ST,Crawfor_CESSNA_ST
527376100,165000,1350,RL,78.0,10140,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1974,1974,Hip,CompShg,HdBoard,HdBoard,BrkFace,174.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,1064.0,1064.0,GasA,TA,Y,SBrkr,1350,0,0.0,0.0,2,0,3,1,TA,7,Typ,1,TA,Attchd,1974.0,RFn,2.0,478.0,TA,TA,Y,0,0,0,0,No_Pool,MnPrv,8,2009,WD ,Normal,35,35,2414.0,0,0,2.0,subclass20,DR,NWAmes_TRUMAN_DR
535403210,135000,1105,RL,90.0,10454,Pave,No_Alley,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1957,1957,Hip,CompShg,Plywood,Plywood,Stone,143.0,TA,TA,CBlock,TA,TA,No,Rec,546.0,Unf,0.0,559.0,1105.0,GasA,Gd,Y,FuseA,1105,0,0.0,0.0,1,0,3,1,TA,5,Typ,0,No_Fireplace,Detchd,1957.0,Unf,1.0,308.0,TA,TA,Y,0,0,0,0,No_Pool,No_Fence,4,2009,WD ,Normal,52,52,2210.0,0,0,1.0,subclass20,AVE,NAmes_CARROLL_AVE
909250150,165000,1502,RL,55.0,10592,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,1923,1996,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,PConc,TA,Fa,No,Unf,0.0,Unf,0.0,602.0,602.0,GasA,TA,Y,SBrkr,900,602,0.0,0.0,1,1,3,1,Gd,7,Typ,2,TA,Detchd,1923.0,Unf,1.0,180.0,TA,TA,Y,96,0,112,53,No_Pool,No_Fence,8,2007,WD ,Normal,84,11,2104.0,1,165,1.5,subclass70,ST,Crawfor_BAKER_ST
528240050,188000,1720,RL,0.0,8010,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,840.0,840.0,GasA,Ex,Y,SBrkr,840,880,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,BuiltIn,2002.0,Fin,2.0,400.0,TA,TA,Y,138,48,0,0,No_Pool,No_Fence,7,2008,WD ,Normal,6,5,2560.0,1,48,2.5,subclass60,DR,Gilbert_WESTLAWN_DR
909250210,102000,1522,RL,60.0,6000,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,5,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Fa,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1008.0,1008.0,GasA,Ex,Y,SBrkr,1008,0,0.0,0.0,2,0,4,1,TA,7,Typ,0,No_Fireplace,No_Garage,-1.0,No_Garage,0.0,0.0,No_Garage,No_Garage,P,0,0,138,0,No_Pool,No_Fence,6,2006,WD ,Normal,80,56,2530.0,1,138,2.0,subclass50,AVE,SWISU_STANTON_AVE
905478220,136500,1480,RL,60.0,11100,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1951,1994,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,Mn,LwQ,1080.0,Unf,0.0,0.0,1080.0,GasA,TA,N,SBrkr,1080,400,1.0,0.0,1,0,4,1,TA,7,Typ,1,Gd,Attchd,1951.0,Unf,1.0,253.0,TA,TA,Y,0,0,68,0,No_Pool,No_Fence,7,2007,WD ,Normal,56,13,2560.0,1,68,2.0,subclass50,ST,Edwards_STORY_ST
528110040,479069,2552,RL,107.0,13891,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,456.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1812.0,Unf,0.0,740.0,2552.0,GasA,Ex,Y,SBrkr,2552,0,1.0,0.0,2,0,3,1,Ex,8,Typ,2,Ex,Attchd,2007.0,Fin,3.0,932.0,TA,TA,Y,130,28,0,0,No_Pool,No_Fence,10,2007,New,Partial,0,0,5104.0,0,28,3.0,subclass20,ST,NridgHt_SEDWICK_ST
535383070,105000,1374,RL,90.0,5400,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,4,6,1920,1950,Gable,CompShg,CBlock,CBlock,None,0.0,Fa,TA,PConc,TA,TA,No,ALQ,315.0,Rec,105.0,420.0,840.0,GasA,Ex,Y,SBrkr,840,534,0.0,0.0,1,0,2,1,TA,6,Typ,0,No_Fireplace,Detchd,1967.0,Fin,1.0,338.0,TA,TA,Y,0,0,198,0,No_Pool,No_Fence,10,2009,WD ,Normal,89,59,2214.0,1,198,1.0,subclass50,ST,OldTown_13TH_ST
531451030,179200,1575,RL,50.0,8012,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1992,1992,Gable,CompShg,Plywood,ImStucc,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,430.0,Unf,0.0,1145.0,1575.0,GasA,Gd,Y,SBrkr,1575,0,1.0,0.0,2,0,2,1,Gd,5,Typ,0,No_Fireplace,Attchd,1992.0,RFn,2.0,529.0,TA,TA,Y,0,0,52,0,No_Pool,No_Fence,7,2007,WD ,Normal,15,15,3150.0,0,52,3.0,subclass120,AVE,SawyerW_INDIANA_AVE
906420020,220000,1915,RL,80.0,10041,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,8,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,789.0,Unf,0.0,119.0,908.0,GasA,Ex,Y,SBrkr,927,988,1.0,0.0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1992.0,Fin,2.0,506.0,TA,TA,Y,120,150,0,0,No_Pool,No_Fence,2,2006,WD ,Abnorml,14,14,2823.0,0,150,3.5,subclass60,CIR,SawyerW_VERMONT_CIR
909275250,195000,1550,RL,66.0,21780,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,PConc,TA,Fa,No,Unf,0.0,Unf,0.0,817.0,817.0,GasA,Gd,Y,FuseF,940,610,0.0,0.0,1,1,3,1,TA,7,Min2,1,TA,Detchd,1937.0,Unf,1.0,318.0,TA,TA,P,0,0,429,0,No_Pool,MnPrv,9,2006,WD ,Normal,86,56,2367.0,1,429,1.5,subclass50,AVE,Crawfor_ASH_AVE
532378050,120875,1024,RL,0.0,13052,Pave,No_Alley,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,712.0,Unf,0.0,312.0,1024.0,GasA,TA,Y,SBrkr,1024,0,0.0,0.0,1,1,3,1,TA,5,Typ,0,No_Fireplace,Attchd,1965.0,Unf,1.0,308.0,TA,TA,Y,0,0,0,0,No_Pool,MnPrv,1,2006,WD ,Normal,41,41,2048.0,0,0,1.5,subclass20,CT,Sawyer_WINDSOR_CT
534250370,299800,2715,RL,0.0,8963,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,8,9,1976,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,289.0,Ex,Gd,CBlock,TA,Gd,No,GLQ,575.0,ALQ,80.0,487.0,1142.0,GasA,Ex,Y,SBrkr,1175,1540,0.0,1.0,3,1,4,1,Gd,11,Typ,2,TA,BuiltIn,1994.0,Fin,2.0,831.0,TA,TA,Y,0,204,0,0,No_Pool,No_Fence,7,2008,WD ,Normal,32,12,3857.0,1,204,4.0,subclass60,AVE,NWAmes_VAN_BUREN_AVE
902401030,152000,1616,RM,40.0,5400,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,7,1926,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,BrkTil,TA,TA,Mn,LwQ,370.0,Unf,0.0,779.0,1149.0,GasA,Gd,Y,FuseA,1149,467,0.0,0.0,2,0,3,1,Gd,5,Typ,0,No_Fireplace,Detchd,1926.0,Unf,1.0,216.0,TA,TA,Y,0,0,183,0,No_Pool,No_Fence,10,2007,WD ,Normal,81,3,2765.0,1,183,2.0,subclass40,AVE,OldTown_CARROLL_AVE
903231070,114100,1176,RM,52.0,6240,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1934,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,816.0,816.0,GasA,TA,Y,SBrkr,816,0,0.0,0.0,1,0,3,1,TA,6,Typ,1,Gd,Detchd,1985.0,Unf,2.0,528.0,TA,TA,Y,112,0,0,0,No_Pool,MnPrv,9,2006,WD ,Normal,72,56,1992.0,1,0,1.0,subclass50,AVE,BrkSide_MARSTON_AVE
534127080,240050,2411,RL,80.0,8000,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,PosA,Norm,1Fam,2Story,6,6,1970,1970,Gable,CompShg,VinylSd,VinylSd,BrkFace,525.0,TA,TA,CBlock,TA,TA,No,Rec,915.0,Unf,0.0,93.0,1008.0,GasA,TA,Y,SBrkr,1403,1008,1.0,0.0,2,1,4,1,TA,8,Typ,1,Po,Attchd,1970.0,RFn,2.0,570.0,TA,TA,Y,0,192,0,0,No_Pool,No_Fence,6,2007,WD ,Normal,37,37,3419.0,0,192,3.5,subclass60,DR,NWAmes_CLEVELAND_DR
528346050,350000,2006,RL,136.0,11675,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,495.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1660.0,Unf,0.0,322.0,1982.0,GasA,Ex,Y,SBrkr,2006,0,1.0,0.0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1998.0,Fin,3.0,938.0,TA,TA,Y,144,33,0,0,No_Pool,No_Fence,7,2008,WD ,Normal,10,10,3988.0,0,33,3.0,subclass20,RD,NoRidge_VALLEY_VIEW_RD
916403230,175000,1509,RL,85.0,10200,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,SLvl,6,5,1988,1989,Gable,CompShg,HdBoard,HdBoard,BrkFace,219.0,Gd,TA,CBlock,Gd,TA,Av,GLQ,783.0,Unf,0.0,678.0,1461.0,GasA,Ex,Y,SBrkr,1509,0,1.0,0.0,2,0,3,1,Gd,5,Typ,1,Fa,Attchd,1988.0,RFn,2.0,600.0,TA,TA,Y,224,0,0,0,No_Pool,No_Fence,8,2008,WD ,Abnorml,20,19,2970.0,1,0,3.0,subclass80,DR,Timber_GREEN_HILLS_DR
527353060,249000,2673,RL,0.0,12388,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,7,1980,1991,Gable,CompShg,Plywood,Plywood,BrkFace,229.0,TA,TA,CBlock,Gd,TA,No,ALQ,602.0,Unf,0.0,441.0,1043.0,GasA,TA,Y,SBrkr,1539,1134,0.0,0.0,2,1,4,1,Gd,9,Typ,1,TA,BuiltIn,1980.0,RFn,2.0,441.0,TA,TA,Y,178,84,0,0,No_Pool,No_Fence,8,2009,WD ,Normal,29,18,3716.0,1,84,2.5,subclass60,DR,NWAmes_STEVENSON_DR
909275080,205000,1567,RL,60.0,13680,Pave,No_Alley,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,728.0,Unf,0.0,112.0,840.0,GasA,Ex,Y,SBrkr,840,727,1.0,0.0,1,1,2,1,TA,6,Min2,2,TA,Detchd,1961.0,Unf,2.0,440.0,TA,TA,Y,0,21,150,0,No_Pool,GdPrv,2,2009,WD ,Normal,69,59,2407.0,1,171,2.5,subclass50,AVE,Crawfor_PEARSON_AVE
905226030,108000,672,RL,60.0,10200,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,8,1940,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,672.0,672.0,GasA,Ex,Y,SBrkr,672,0,0.0,0.0,1,0,2,1,TA,4,Typ,0,No_Fireplace,Detchd,1940.0,Unf,1.0,240.0,TA,TA,N,168,0,0,0,No_Pool,GdPrv,8,2008,WD ,Normal,68,11,1344.0,1,0,1.0,subclass30,AVE,Sawyer_SCOTT_AVE
907285100,237000,1995,RL,90.0,11250,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,PConc,Gd,Gd,Av,GLQ,685.0,Unf,0.0,245.0,930.0,GasA,Ex,Y,SBrkr,950,1045,1.0,0.0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1995.0,RFn,2.0,610.0,TA,TA,Y,275,170,0,0,No_Pool,No_Fence,7,2006,WD ,Normal,11,10,2925.0,1,170,3.5,subclass60,BLVD,CollgCr_CLEMENS_BLVD
528108120,376162,2334,RL,102.0,12858,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,162.0,Ex,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,1590.0,1590.0,GasA,Ex,Y,SBrkr,1627,707,0.0,0.0,2,1,3,1,Ex,10,Typ,1,Gd,Attchd,2009.0,Fin,3.0,751.0,TA,TA,Y,144,133,0,0,No_Pool,No_Fence,1,2010,New,Partial,1,0,3924.0,1,133,2.5,subclass60,ST,NridgHt_STOCKBURY_ST
527377110,178900,1877,RL,80.0,8000,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,Norm,1Fam,2Story,6,6,1974,1974,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,931.0,LwQ,153.0,0.0,1084.0,GasA,TA,Y,SBrkr,1084,793,1.0,0.0,2,1,4,1,TA,8,Typ,1,TA,Attchd,1974.0,Unf,2.0,488.0,TA,TA,Y,0,96,0,0,No_Pool,No_Fence,11,2007,WD ,Normal,33,33,2961.0,0,96,3.5,subclass60,ST,NWAmes_JOHNSON_ST
923276260,149000,883,RL,70.0,7669,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,6,1992,1993,Gable,CompShg,HdBoard,Wd Shng,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,718.0,LwQ,110.0,0.0,828.0,GasA,TA,Y,SBrkr,883,0,1.0,0.0,1,0,2,1,TA,5,Typ,1,Fa,Detchd,1998.0,Unf,2.0,698.0,TA,TA,Y,100,32,0,0,No_Pool,GdPrv,6,2009,WD ,Normal,17,16,1711.0,1,32,2.0,subclass85,ST,Mitchel_DULUTH_ST
